datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-09T22:00:00.000000000,347.69,347.69,336.48845,336.48845,331.8716,384.27657
2022-07-09T23:00:00.000000000,342.76,342.76,335.9877,335.9877,329.1693,383.27859
2022-07-10T00:00:00.000000000,344.98,344.98,329.80408,329.80408,322.93972,376.12047
2022-07-10T01:00:00.000000000,349.26,349.26,331.93079,331.93079,327.0568,380.75423
2022-07-10T02:00:00.000000000,368.55,368.55,330.51656,330.51656,323.70854,377.00939
2022-07-10T03:00:00.000000000,368.15,368.15,325.47513,325.47513,316.22139,380.15732
2022-07-10T04:00:00.000000000,367.34,367.34,318.37781,318.37781,311.22548,392.47804
2022-07-10T05:00:00.000000000,368.11,368.11,310.99224,310.99224,313.08019,398.5434
2022-07-10T06:00:00.000000000,362.11,362.11,305.41798,305.41796,324.73561,402.91254
2022-07-10T07:00:00.000000000,359.31,359.31,302.50412,302.50412,321.67961,399.10817
2022-07-10T08:00:00.000000000,365.39,365.39,302.16478,302.16478,321.52096,399.49215
2022-07-10T09:00:00.000000000,367.18,367.18,304.61432,304.61432,323.78547,402.36094
2022-07-10T10:00:00.000000000,367.53,367.53,310.86721,310.86721,330.56571,408.36125
2022-07-10T11:00:00.000000000,373.59,373.59,320.95712,320.95712,340.61324,422.1939
2022-07-10T12:00:00.000000000,376.6,376.6,331.74104,331.74104,341.43364,425.60133
2022-07-10T13:00:00.000000000,367.52,367.52,340.6006,340.6006,334.84279,416.5392
2022-07-10T14:00:00.000000000,343.87,343.87,346.80777,346.80775,339.94232,393.2549
2022-07-10T15:00:00.000000000,329.11,329.11,352.085,352.08498,318.09962,375.76406
2022-07-10T16:00:00.000000000,333.59,333.59,355.05044,355.05042,317.97689,368.35911
2022-07-10T17:00:00.000000000,343.78,343.78,356.23941,356.23939,318.89745,369.96938
2022-07-10T18:00:00.000000000,351.89,351.89,355.19885,355.19883,317.51755,369.18041
2022-07-10T19:00:00.000000000,354.6,354.6,352.66534,352.66532,316.68055,366.97129
2022-07-10T20:00:00.000000000,354.31,354.31,349.16645,349.16645,317.77179,378.97014
2022-07-10T21:00:00.000000000,349.77,349.77,346.05888,346.05886,317.53407,383.78139
2022-07-10T22:00:00.000000000,348.41,348.41,344.7835,344.7835,315.95579,384.16081
2022-07-10T23:00:00.000000000,347.34,347.34,345.42403,345.42403,316.4233,381.5683
2022-07-11T00:00:00.000000000,352.08,352.08,330.69544,330.69544,297.54453,360.23035
2022-07-11T01:00:00.000000000,362.0,362.0,329.89065,329.89065,323.84289,376.84595
2022-07-11T02:00:00.000000000,369.33,369.33,325.57097,325.57097,320.47405,373.90848
2022-07-11T03:00:00.000000000,361.03,361.03,318.08962,318.08962,320.28447,403.56082
2022-07-11T04:00:00.000000000,341.08,341.08,309.19037,309.19037,302.03607,378.18032
2022-07-11T05:00:00.000000000,333.12,333.12,300.4645,300.4645,295.43403,348.21697
2022-07-11T06:00:00.000000000,330.57,330.57,292.733,292.733,287.10727,342.56474
2022-07-11T07:00:00.000000000,326.88,326.88,286.28172,286.28172,276.50993,337.34141
2022-07-11T08:00:00.000000000,335.82,335.82,282.36075,282.36075,275.63206,354.99106
2022-07-11T09:00:00.000000000,349.78,349.78,282.76221,282.76221,300.23076,376.97309
2022-07-11T10:00:00.000000000,357.36,357.36,288.50758,288.50758,308.01904,387.83266
2022-07-11T11:00:00.000000000,365.06,365.06,298.73522,298.73522,316.19459,393.58467
2022-07-11T12:00:00.000000000,376.35,376.35,310.17548,310.17548,329.62358,405.88358
2022-07-11T13:00:00.000000000,373.53,373.53,320.7734,320.7734,340.65518,418.85722
2022-07-11T14:00:00.000000000,351.55,351.55,330.1783,330.1783,337.54905,420.71528
2022-07-11T15:00:00.000000000,336.56,336.56,339.36168,339.36168,334.32043,387.12573
2022-07-11T16:00:00.000000000,339.91,339.91,346.22007,346.22007,311.27343,360.58081
2022-07-11T17:00:00.000000000,350.77,350.77,351.01507,351.01509,311.18543,364.6633
2022-07-11T18:00:00.000000000,357.31,357.31,352.67656,352.67656,316.94862,366.08108
2022-07-11T19:00:00.000000000,355.57,355.57,351.34641,351.34641,321.08866,393.93702
2022-07-11T20:00:00.000000000,348.69,348.69,347.84988,347.84988,316.6532,379.14135
