index,time,pdu,measured_power_util
8926,536100000000,pdu7,0.706
8927,536100000000,pdu8,0.72
8928,536100000000,pdu6,0.738
8929,536100000000,pdu9,0.759
8930,536400000000,pdu10,0.761
8931,536400000000,pdu7,0.704
8932,536400000000,pdu8,0.718
8933,536400000000,pdu6,0.736
8934,536400000000,pdu9,0.756
8935,536700000000,pdu10,0.759
8936,536700000000,pdu7,0.701
8937,536700000000,pdu8,0.716
8938,536700000000,pdu6,0.733
8939,536700000000,pdu9,0.754
8940,537000000000,pdu10,0.762
8941,537000000000,pdu7,0.702
8942,537000000000,pdu8,0.718
8943,537000000000,pdu6,0.733
8944,537000000000,pdu9,0.757
8945,537300000000,pdu10,0.77
8946,537300000000,pdu7,0.708
8947,537300000000,pdu8,0.726
8948,537300000000,pdu6,0.74
8949,537300000000,pdu9,0.764
8950,537600000000,pdu10,0.77
8951,537600000000,pdu7,0.708
8952,537600000000,pdu8,0.726
8953,537600000000,pdu6,0.741
8954,537600000000,pdu9,0.764
8955,537900000000,pdu10,0.768
8956,537900000000,pdu7,0.708
8957,537900000000,pdu8,0.726
8958,537900000000,pdu6,0.741
8959,537900000000,pdu9,0.763
8960,538200000000,pdu10,0.768
8961,538200000000,pdu7,0.707
8962,538200000000,pdu8,0.725
8963,538200000000,pdu6,0.74
8964,538200000000,pdu9,0.762
8965,538500000000,pdu10,0.768
8966,538500000000,pdu7,0.707
8967,538500000000,pdu8,0.725
8968,538500000000,pdu6,0.739
8969,538500000000,pdu9,0.762
8970,538800000000,pdu10,0.769
8971,538800000000,pdu7,0.707
8972,538800000000,pdu8,0.725
8973,538800000000,pdu6,0.739
8974,538800000000,pdu9,0.763
8975,539100000000,pdu10,0.768
8976,539100000000,pdu7,0.706
8977,539100000000,pdu8,0.725
8978,539100000000,pdu6,0.738
8979,539100000000,pdu9,0.762
8980,539400000000,pdu10,0.764
8981,539400000000,pdu7,0.703
8982,539400000000,pdu8,0.721
8983,539400000000,pdu6,0.735
8984,539400000000,pdu9,0.758
8985,539700000000,pdu10,0.763
8986,539700000000,pdu7,0.703
8987,539700000000,pdu8,0.721
8988,539700000000,pdu6,0.735
8989,539700000000,pdu9,0.758
8990,540000000000,pdu10,0.762
8991,540000000000,pdu7,0.703
8992,540000000000,pdu8,0.721
8993,540000000000,pdu6,0.735
8994,540000000000,pdu9,0.757
8995,540300000000,pdu10,0.763
8996,540300000000,pdu7,0.703
8997,540300000000,pdu8,0.722
8998,540300000000,pdu6,0.736
8999,540300000000,pdu9,0.757
9000,540600000000,pdu10,0.765
9001,540600000000,pdu7,0.706
9002,540600000000,pdu8,0.723
9003,540600000000,pdu6,0.739
9004,540600000000,pdu9,0.759
9005,540900000000,pdu10,0.769
9006,540900000000,pdu7,0.709
9007,540900000000,pdu8,0.725
9008,540900000000,pdu6,0.742
9009,540900000000,pdu9,0.763
9010,541200000000,pdu10,0.765
9011,541200000000,pdu7,0.707
9012,541200000000,pdu8,0.723
9013,541200000000,pdu6,0.74
9014,541200000000,pdu9,0.76
9015,541500000000,pdu10,0.761
9016,541500000000,pdu7,0.704
9017,541500000000,pdu8,0.718
9018,541500000000,pdu6,0.734
9019,541500000000,pdu9,0.755
9020,541800000000,pdu10,0.763
9021,541800000000,pdu7,0.705
9022,541800000000,pdu8,0.721
9023,541800000000,pdu6,0.737
9024,541800000000,pdu9,0.757
9025,542100000000,pdu10,0.769
9026,542100000000,pdu7,0.709
9027,542100000000,pdu8,0.726
9028,542100000000,pdu6,0.742
9029,542100000000,pdu9,0.763
9030,542400000000,pdu10,0.773
9031,542400000000,pdu7,0.712
9032,542400000000,pdu8,0.729
9033,542400000000,pdu6,0.744
9034,542400000000,pdu9,0.767
9035,542700000000,pdu10,0.771
9036,542700000000,pdu7,0.71
9037,542700000000,pdu8,0.728
9038,542700000000,pdu6,0.742
9039,542700000000,pdu9,0.766
9040,543000000000,pdu10,0.771
9041,543000000000,pdu7,0.71
9042,543000000000,pdu8,0.728
9043,543000000000,pdu6,0.742
9044,543000000000,pdu9,0.766
9045,543300000000,pdu10,0.771
9046,543300000000,pdu7,0.709
9047,543300000000,pdu8,0.728
9048,543300000000,pdu6,0.743
9049,543300000000,pdu9,0.765
9050,543600000000,pdu10,0.772
9051,543600000000,pdu7,0.71
9052,543600000000,pdu8,0.728
9053,543600000000,pdu6,0.743
9054,543600000000,pdu9,0.765
9055,543900000000,pdu10,0.772
9056,543900000000,pdu7,0.71
9057,543900000000,pdu8,0.728
9058,543900000000,pdu6,0.743
9059,543900000000,pdu9,0.765
9060,544200000000,pdu10,0.768
9061,544200000000,pdu7,0.708
9062,544200000000,pdu8,0.726
9063,544200000000,pdu6,0.74
9064,544200000000,pdu9,0.761
9065,544500000000,pdu10,0.765
9066,544500000000,pdu7,0.707
9067,544500000000,pdu8,0.725
9068,544500000000,pdu6,0.739
9069,544500000000,pdu9,0.758
9070,544800000000,pdu10,0.763
9071,544800000000,pdu7,0.706
9072,544800000000,pdu8,0.723
9073,544800000000,pdu6,0.736
9074,544800000000,pdu9,0.756
9075,545100000000,pdu10,0.761
9076,545100000000,pdu7,0.704
9077,545100000000,pdu8,0.721
9078,545100000000,pdu6,0.735
9079,545100000000,pdu9,0.753
9080,545400000000,pdu10,0.76
9081,545400000000,pdu7,0.705
9082,545400000000,pdu8,0.72
9083,545400000000,pdu6,0.734
9084,545400000000,pdu9,0.754
9085,545700000000,pdu10,0.751
9086,545700000000,pdu7,0.7
9087,545700000000,pdu8,0.715
9088,545700000000,pdu6,0.727
9089,545700000000,pdu9,0.745
9090,546000000000,pdu10,0.739
9091,546000000000,pdu7,0.69
9092,546000000000,pdu8,0.707
9093,546000000000,pdu6,0.713
9094,546000000000,pdu9,0.732
9095,546300000000,pdu10,0.728
9096,546300000000,pdu7,0.687
9097,546300000000,pdu8,0.703
9098,546300000000,pdu6,0.707
9099,546300000000,pdu9,0.723
9100,546600000000,pdu10,0.722
9101,546600000000,pdu7,0.684
9102,546600000000,pdu8,0.7
9103,546600000000,pdu6,0.703
9104,546600000000,pdu9,0.72
9105,546900000000,pdu10,0.722
9106,546900000000,pdu7,0.682
9107,546900000000,pdu8,0.7
9108,546900000000,pdu6,0.703
9109,546900000000,pdu9,0.72
9110,547200000000,pdu10,0.724
9111,547200000000,pdu7,0.683
9112,547200000000,pdu8,0.703
9113,547200000000,pdu6,0.705
9114,547200000000,pdu9,0.723
9115,547500000000,pdu10,0.73
9116,547500000000,pdu7,0.687
9117,547500000000,pdu8,0.707
9118,547500000000,pdu6,0.709
9119,547500000000,pdu9,0.728
9120,547800000000,pdu10,0.729
9121,547800000000,pdu7,0.687
9122,547800000000,pdu8,0.708
9123,547800000000,pdu6,0.709
9124,547800000000,pdu9,0.726
9125,548100000000,pdu10,0.726
9126,548100000000,pdu7,0.686
9127,548100000000,pdu8,0.707
9128,548100000000,pdu6,0.706
9129,548100000000,pdu9,0.724
9130,548400000000,pdu10,0.723
9131,548400000000,pdu7,0.685
9132,548400000000,pdu8,0.705
9133,548400000000,pdu6,0.703
9134,548400000000,pdu9,0.72
9135,548700000000,pdu10,0.72
9136,548700000000,pdu7,0.681
9137,548700000000,pdu8,0.701
9138,548700000000,pdu6,0.7
9139,548700000000,pdu9,0.717
9140,549000000000,pdu10,0.723
9141,549000000000,pdu7,0.683
9142,549000000000,pdu8,0.703
9143,549000000000,pdu6,0.701
9144,549000000000,pdu9,0.721
9145,549300000000,pdu10,0.723
9146,549300000000,pdu7,0.682
9147,549300000000,pdu8,0.701
9148,549300000000,pdu6,0.701
9149,549300000000,pdu9,0.72
9150,549600000000,pdu10,0.72
9151,549600000000,pdu7,0.682
9152,549600000000,pdu8,0.701
9153,549600000000,pdu6,0.699
9154,549600000000,pdu9,0.717
9155,549900000000,pdu10,0.72
9156,549900000000,pdu7,0.683
9157,549900000000,pdu8,0.703
9158,549900000000,pdu6,0.701
9159,549900000000,pdu9,0.718
9160,550200000000,pdu10,0.718
9161,550200000000,pdu7,0.681
9162,550200000000,pdu8,0.701
9163,550200000000,pdu6,0.699
9164,550200000000,pdu9,0.716
9165,550500000000,pdu10,0.722
9166,550500000000,pdu7,0.684
9167,550500000000,pdu8,0.703
9168,550500000000,pdu6,0.703
9169,550500000000,pdu9,0.72
9170,550800000000,pdu10,0.721
9171,550800000000,pdu7,0.682
9172,550800000000,pdu8,0.702
9173,550800000000,pdu6,0.702
9174,550800000000,pdu9,0.718
9175,551100000000,pdu10,0.708
9176,551100000000,pdu7,0.674
9177,551100000000,pdu8,0.694
9178,551100000000,pdu6,0.692
9179,551100000000,pdu9,0.706
9180,551400000000,pdu10,0.7
9181,551400000000,pdu7,0.67
9182,551400000000,pdu8,0.689
9183,551400000000,pdu6,0.686
9184,551400000000,pdu9,0.699
9185,551700000000,pdu10,0.691
9186,551700000000,pdu7,0.664
9187,551700000000,pdu8,0.681
9188,551700000000,pdu6,0.677
9189,551700000000,pdu9,0.689
9190,552000000000,pdu10,0.688
9191,552000000000,pdu7,0.663
9192,552000000000,pdu8,0.68
9193,552000000000,pdu6,0.675
9194,552000000000,pdu9,0.686
9195,552300000000,pdu10,0.688
9196,552300000000,pdu7,0.664
9197,552300000000,pdu8,0.68
9198,552300000000,pdu6,0.675
9199,552300000000,pdu9,0.686
9200,552600000000,pdu10,0.687
9201,552600000000,pdu7,0.664
9202,552600000000,pdu8,0.679
9203,552600000000,pdu6,0.674
9204,552600000000,pdu9,0.686
9205,552900000000,pdu10,0.7
9206,552900000000,pdu7,0.671
9207,552900000000,pdu8,0.687
9208,552900000000,pdu6,0.683
9209,552900000000,pdu9,0.697
9210,553200000000,pdu10,0.723
9211,553200000000,pdu7,0.683
9212,553200000000,pdu8,0.7
9213,553200000000,pdu6,0.701
9214,553200000000,pdu9,0.719
9215,553500000000,pdu10,0.742
9216,553500000000,pdu7,0.69
9217,553500000000,pdu8,0.71
9218,553500000000,pdu6,0.715
9219,553500000000,pdu9,0.735
9220,553800000000,pdu10,0.75
9221,553800000000,pdu7,0.695
9222,553800000000,pdu8,0.714
9223,553800000000,pdu6,0.723
9224,553800000000,pdu9,0.743
9225,554100000000,pdu10,0.751
9226,554100000000,pdu7,0.695
9227,554100000000,pdu8,0.715
9228,554100000000,pdu6,0.724
9229,554100000000,pdu9,0.745
9230,554400000000,pdu10,0.748
9231,554400000000,pdu7,0.691
9232,554400000000,pdu8,0.711
9233,554400000000,pdu6,0.721
9234,554400000000,pdu9,0.741
9235,554700000000,pdu10,0.747
9236,554700000000,pdu7,0.691
9237,554700000000,pdu8,0.71
9238,554700000000,pdu6,0.722
9239,554700000000,pdu9,0.741
9240,555000000000,pdu10,0.749
9241,555000000000,pdu7,0.692
9242,555000000000,pdu8,0.712
9243,555000000000,pdu6,0.723
9244,555000000000,pdu9,0.742
9245,555300000000,pdu10,0.748
9246,555300000000,pdu7,0.691
9247,555300000000,pdu8,0.712
9248,555300000000,pdu6,0.722
9249,555300000000,pdu9,0.74
9250,555600000000,pdu10,0.748
9251,555600000000,pdu7,0.691
9252,555600000000,pdu8,0.711
9253,555600000000,pdu6,0.722
9254,555600000000,pdu9,0.739
9255,555900000000,pdu10,0.747
9256,555900000000,pdu7,0.691
9257,555900000000,pdu8,0.709
9258,555900000000,pdu6,0.722
9259,555900000000,pdu9,0.738
9260,556200000000,pdu10,0.75
9261,556200000000,pdu7,0.692
9262,556200000000,pdu8,0.711
9263,556200000000,pdu6,0.723
9264,556200000000,pdu9,0.74
9265,556500000000,pdu10,0.753
9266,556500000000,pdu7,0.695
9267,556500000000,pdu8,0.715
9268,556500000000,pdu6,0.726
9269,556500000000,pdu9,0.744
9270,556800000000,pdu10,0.753
9271,556800000000,pdu7,0.696
9272,556800000000,pdu8,0.715
9273,556800000000,pdu6,0.727
9274,556800000000,pdu9,0.744
9275,557100000000,pdu10,0.754
9276,557100000000,pdu7,0.697
9277,557100000000,pdu8,0.716
9278,557100000000,pdu6,0.727
9279,557100000000,pdu9,0.744
9280,557400000000,pdu10,0.755
9281,557400000000,pdu7,0.697
9282,557400000000,pdu8,0.717
9283,557400000000,pdu6,0.728
9284,557400000000,pdu9,0.745
9285,557700000000,pdu10,0.753
9286,557700000000,pdu7,0.695
9287,557700000000,pdu8,0.714
9288,557700000000,pdu6,0.726
9289,557700000000,pdu9,0.743
9290,558000000000,pdu10,0.751
9291,558000000000,pdu7,0.694
9292,558000000000,pdu8,0.713
9293,558000000000,pdu6,0.725
9294,558000000000,pdu9,0.741
9295,558300000000,pdu10,0.748
9296,558300000000,pdu7,0.693
9297,558300000000,pdu8,0.711
9298,558300000000,pdu6,0.723
9299,558300000000,pdu9,0.738
9300,558600000000,pdu10,0.749
9301,558600000000,pdu7,0.693
9302,558600000000,pdu8,0.711
9303,558600000000,pdu6,0.722
9304,558600000000,pdu9,0.739
9305,558900000000,pdu10,0.749
9306,558900000000,pdu7,0.696
9307,558900000000,pdu8,0.712
9308,558900000000,pdu6,0.723
9309,558900000000,pdu9,0.739
9310,559200000000,pdu10,0.748
9311,559200000000,pdu7,0.698
9312,559200000000,pdu8,0.712
9313,559200000000,pdu6,0.724
9314,559200000000,pdu9,0.739
9315,559500000000,pdu10,0.752
9316,559500000000,pdu7,0.701
9317,559500000000,pdu8,0.715
9318,559500000000,pdu6,0.727
9319,559500000000,pdu9,0.744
9320,559800000000,pdu10,0.754
9321,559800000000,pdu7,0.702
9322,559800000000,pdu8,0.717
9323,559800000000,pdu6,0.728
9324,559800000000,pdu9,0.746
9325,560100000000,pdu10,0.754
9326,560100000000,pdu7,0.701
9327,560100000000,pdu8,0.716
9328,560100000000,pdu6,0.728
9329,560100000000,pdu9,0.745
9330,560400000000,pdu10,0.755
9331,560400000000,pdu7,0.701
9332,560400000000,pdu8,0.717
9333,560400000000,pdu6,0.728
9334,560400000000,pdu9,0.746
9335,560700000000,pdu10,0.757
9336,560700000000,pdu7,0.704
9337,560700000000,pdu8,0.719
9338,560700000000,pdu6,0.73
9339,560700000000,pdu9,0.748
9340,561000000000,pdu10,0.755
9341,561000000000,pdu7,0.703
9342,561000000000,pdu8,0.717
9343,561000000000,pdu6,0.729
9344,561000000000,pdu9,0.745
9345,561300000000,pdu10,0.753
9346,561300000000,pdu7,0.701
9347,561300000000,pdu8,0.716
9348,561300000000,pdu6,0.727
9349,561300000000,pdu9,0.744
9350,561600000000,pdu10,0.753
9351,561600000000,pdu7,0.7
9352,561600000000,pdu8,0.715
9353,561600000000,pdu6,0.726
9354,561600000000,pdu9,0.744
9355,561900000000,pdu10,0.756
9356,561900000000,pdu7,0.701
9357,561900000000,pdu8,0.717
9358,561900000000,pdu6,0.728
9359,561900000000,pdu9,0.746
9360,562200000000,pdu10,0.754
9361,562200000000,pdu7,0.7
9362,562200000000,pdu8,0.715
9363,562200000000,pdu6,0.726
9364,562200000000,pdu9,0.744
9365,562500000000,pdu10,0.754
9366,562500000000,pdu7,0.703
9367,562500000000,pdu8,0.716
9368,562500000000,pdu6,0.727
9369,562500000000,pdu9,0.743
9370,562800000000,pdu10,0.752
9371,562800000000,pdu7,0.706
9372,562800000000,pdu8,0.717
9373,562800000000,pdu6,0.727
9374,562800000000,pdu9,0.743
9375,563100000000,pdu10,0.747
9376,563100000000,pdu7,0.703
9377,563100000000,pdu8,0.714
9378,563100000000,pdu6,0.723
9379,563100000000,pdu9,0.739
9380,563400000000,pdu10,0.745
9381,563400000000,pdu7,0.701
9382,563400000000,pdu8,0.711
9383,563400000000,pdu6,0.719
9384,563400000000,pdu9,0.736
9385,563700000000,pdu10,0.749
9386,563700000000,pdu7,0.705
9387,563700000000,pdu8,0.714
9388,563700000000,pdu6,0.723
9389,563700000000,pdu9,0.741
9390,564000000000,pdu10,0.753
9391,564000000000,pdu7,0.704
9392,564000000000,pdu8,0.715
9393,564000000000,pdu6,0.725
9394,564000000000,pdu9,0.745
9395,564300000000,pdu10,0.756
9396,564300000000,pdu7,0.706
9397,564300000000,pdu8,0.718
9398,564300000000,pdu6,0.728
9399,564300000000,pdu9,0.748
9400,564600000000,pdu10,0.759
9401,564600000000,pdu7,0.709
9402,564600000000,pdu8,0.72
9403,564600000000,pdu6,0.73
9404,564600000000,pdu9,0.75
9405,564900000000,pdu10,0.762
9406,564900000000,pdu7,0.712
9407,564900000000,pdu8,0.723
9408,564900000000,pdu6,0.734
9409,564900000000,pdu9,0.753
9410,565200000000,pdu10,0.761
9411,565200000000,pdu7,0.711
9412,565200000000,pdu8,0.723
9413,565200000000,pdu6,0.734
9414,565200000000,pdu9,0.752
9415,565500000000,pdu10,0.761
9416,565500000000,pdu7,0.711
9417,565500000000,pdu8,0.723
9418,565500000000,pdu6,0.734
9419,565500000000,pdu9,0.752
9420,565800000000,pdu10,0.76
9421,565800000000,pdu7,0.709
9422,565800000000,pdu8,0.722
9423,565800000000,pdu6,0.734
9424,565800000000,pdu9,0.751
9425,566100000000,pdu10,0.762
9426,566100000000,pdu7,0.711
9427,566100000000,pdu8,0.724
9428,566100000000,pdu6,0.735
9429,566100000000,pdu9,0.752
9430,566400000000,pdu10,0.763
9431,566400000000,pdu7,0.712
9432,566400000000,pdu8,0.723
9433,566400000000,pdu6,0.735
9434,566400000000,pdu9,0.752
9435,566700000000,pdu10,0.763
9436,566700000000,pdu7,0.709
9437,566700000000,pdu8,0.724
9438,566700000000,pdu6,0.734
9439,566700000000,pdu9,0.752
9440,567000000000,pdu10,0.76
9441,567000000000,pdu7,0.71
9442,567000000000,pdu8,0.722
9443,567000000000,pdu6,0.731
9444,567000000000,pdu9,0.751
9445,567300000000,pdu10,0.758
9446,567300000000,pdu7,0.71
9447,567300000000,pdu8,0.721
9448,567300000000,pdu6,0.73
9449,567300000000,pdu9,0.749
9450,567600000000,pdu10,0.755
9451,567600000000,pdu7,0.71
9452,567600000000,pdu8,0.719
9453,567600000000,pdu6,0.73
9454,567600000000,pdu9,0.747
9455,567900000000,pdu10,0.754
9456,567900000000,pdu7,0.71
9457,567900000000,pdu8,0.72
9458,567900000000,pdu6,0.729
9459,567900000000,pdu9,0.747
9460,568200000000,pdu10,0.757
9461,568200000000,pdu7,0.712
9462,568200000000,pdu8,0.722
9463,568200000000,pdu6,0.731
9464,568200000000,pdu9,0.749
9465,568500000000,pdu10,0.756
9466,568500000000,pdu7,0.712
9467,568500000000,pdu8,0.722
9468,568500000000,pdu6,0.731
9469,568500000000,pdu9,0.748
9470,568800000000,pdu10,0.754
9471,568800000000,pdu7,0.71
9472,568800000000,pdu8,0.72
9473,568800000000,pdu6,0.729
9474,568800000000,pdu9,0.747
9475,569100000000,pdu10,0.754
9476,569100000000,pdu7,0.71
9477,569100000000,pdu8,0.719
9478,569100000000,pdu6,0.728
9479,569100000000,pdu9,0.746
9480,569400000000,pdu10,0.756
9481,569400000000,pdu7,0.711
9482,569400000000,pdu8,0.72
9483,569400000000,pdu6,0.729
9484,569400000000,pdu9,0.747
9485,569700000000,pdu10,0.756
9486,569700000000,pdu7,0.712
9487,569700000000,pdu8,0.72
9488,569700000000,pdu6,0.73
9489,569700000000,pdu9,0.749
9490,570000000000,pdu10,0.753
9491,570000000000,pdu7,0.711
9492,570000000000,pdu8,0.718
9493,570000000000,pdu6,0.728
9494,570000000000,pdu9,0.747
9495,570300000000,pdu10,0.753
9496,570300000000,pdu7,0.711
9497,570300000000,pdu8,0.718
9498,570300000000,pdu6,0.728
9499,570300000000,pdu9,0.747
9500,570600000000,pdu10,0.753
9501,570600000000,pdu7,0.712
9502,570600000000,pdu8,0.719
9503,570600000000,pdu6,0.728
9504,570600000000,pdu9,0.746
9505,570900000000,pdu10,0.753
9506,570900000000,pdu7,0.713
9507,570900000000,pdu8,0.72
9508,570900000000,pdu6,0.729
9509,570900000000,pdu9,0.746
9510,571200000000,pdu10,0.752
9511,571200000000,pdu7,0.713
9512,571200000000,pdu8,0.721
9513,571200000000,pdu6,0.727
9514,571200000000,pdu9,0.746
9515,571500000000,pdu10,0.753
9516,571500000000,pdu7,0.713
9517,571500000000,pdu8,0.721
9518,571500000000,pdu6,0.727
9519,571500000000,pdu9,0.746
9520,571800000000,pdu10,0.75
9521,571800000000,pdu7,0.71
9522,571800000000,pdu8,0.719
9523,571800000000,pdu6,0.726
9524,571800000000,pdu9,0.744
9525,572100000000,pdu10,0.747
9526,572100000000,pdu7,0.707
9527,572100000000,pdu8,0.717
9528,572100000000,pdu6,0.723
9529,572100000000,pdu9,0.742
9530,572400000000,pdu10,0.745
9531,572400000000,pdu7,0.704
9532,572400000000,pdu8,0.715
9533,572400000000,pdu6,0.72
9534,572400000000,pdu9,0.74
9535,572700000000,pdu10,0.743
9536,572700000000,pdu7,0.705
9537,572700000000,pdu8,0.714
9538,572700000000,pdu6,0.719
9539,572700000000,pdu9,0.738
9540,573000000000,pdu10,0.74
9541,573000000000,pdu7,0.703
9542,573000000000,pdu8,0.711
9543,573000000000,pdu6,0.717
9544,573000000000,pdu9,0.734
9545,573300000000,pdu10,0.731
9546,573300000000,pdu7,0.696
9547,573300000000,pdu8,0.703
9548,573300000000,pdu6,0.708
9549,573300000000,pdu9,0.724
9550,573600000000,pdu10,0.737
9551,573600000000,pdu7,0.7
9552,573600000000,pdu8,0.707
9553,573600000000,pdu6,0.712
9554,573600000000,pdu9,0.731
9555,573900000000,pdu10,0.744
9556,573900000000,pdu7,0.703
9557,573900000000,pdu8,0.711
9558,573900000000,pdu6,0.718
9559,573900000000,pdu9,0.738
9560,574200000000,pdu10,0.747
9561,574200000000,pdu7,0.704
9562,574200000000,pdu8,0.711
9563,574200000000,pdu6,0.719
9564,574200000000,pdu9,0.74
9565,574500000000,pdu10,0.748
9566,574500000000,pdu7,0.704
9567,574500000000,pdu8,0.712
9568,574500000000,pdu6,0.721
9569,574500000000,pdu9,0.741
9570,574800000000,pdu10,0.746
9571,574800000000,pdu7,0.702
9572,574800000000,pdu8,0.71
9573,574800000000,pdu6,0.72
9574,574800000000,pdu9,0.738
9575,575100000000,pdu10,0.743
9576,575100000000,pdu7,0.701
9577,575100000000,pdu8,0.707
9578,575100000000,pdu6,0.718
9579,575100000000,pdu9,0.735
9580,575400000000,pdu10,0.743
9581,575400000000,pdu7,0.701
9582,575400000000,pdu8,0.707
9583,575400000000,pdu6,0.717
9584,575400000000,pdu9,0.735
9585,575700000000,pdu10,0.743
9586,575700000000,pdu7,0.7
9587,575700000000,pdu8,0.708
9588,575700000000,pdu6,0.717
9589,575700000000,pdu9,0.736
9590,576000000000,pdu10,0.742
9591,576000000000,pdu7,0.699
9592,576000000000,pdu8,0.708
9593,576000000000,pdu6,0.716
9594,576000000000,pdu9,0.736
9595,576300000000,pdu10,0.741
9596,576300000000,pdu7,0.699
9597,576300000000,pdu8,0.707
9598,576300000000,pdu6,0.715
9599,576300000000,pdu9,0.735
